spread_window,zscore_window,entry_threshold,exit_threshold,total_return,annual_return,sharpe_ratio,max_drawdown,win_rate,num_trades,rank,pair_name,ticker1,ticker2
50,30,1.5,0.5,-1762790724121647.2,,-1.6629391665218178,-238.4630271645941,0.4375,16,92,MA_PPG,MA,PPG
30,30,1.5,1.0,-5.6091679226215e+17,,-1.67671322392378,-130.21213120101484,0.4166666666666667,24,93,MA_PPG,MA,PPG
70,30,1.0,0.0,319108651134.3458,65402.68158558924,-1.690346433273694,-20.95001455438349,0.5,14,94,MA_PPG,MA,PPG
50,70,1.0,1.0,-3353562511.8405595,,-1.691271495366348,-24.894046230860926,0.6428571428571429,14,95,MA_PPG,MA,PPG
30,50,1.0,1.0,112139419682494.0,760840.4663390389,-1.69597227833453,-301.73969890855784,0.43478260869565216,23,96,MA_PPG,MA,PPG
70,30,2.0,1.0,-2322631381817.0654,,-1.7178877550593536,-33.53229602230231,0.5333333333333333,15,97,MA_PPG,MA,PPG
30,30,1.0,1.0,2.502272565286679e+20,345810156.39710444,-1.75727373378033,-692.2455167040149,0.5,32,98,MA_PPG,MA,PPG
70,30,2.5,1.0,53515243877.20616,30972.52152419481,-1.764844772694322,-44.11857071957322,0.46153846153846156,13,99,MA_PPG,MA,PPG
70,30,1.0,0.5,2455697778593.5503,153667.49897556406,-1.7781765178265665,-31.579028193070176,0.5882352941176471,17,100,MA_PPG,MA,PPG
70,50,1.0,1.0,-1860746769005.7979,,-1.7996359837940543,-94.01618052448781,0.35,20,101,MA_PPG,MA,PPG
50,30,1.0,0.0,-50067181275587.99,,-1.8154678759449927,-17.94581551198495,0.5625,16,102,MA_PPG,MA,PPG
50,50,1.0,1.0,304907565045.3667,64168.14063149836,-1.8799980803717764,-57.16874818075528,0.5,22,103,MA_PPG,MA,PPG
50,30,1.5,1.0,9.380789751579453e+16,12725015.510057995,-1.9048737778379772,-870.6032634633316,0.45454545454545453,22,104,MA_PPG,MA,PPG
50,30,1.0,0.5,-1233325265451958.0,,-1.9188980788962875,-29.118345170263705,0.5625,16,105,MA_PPG,MA,PPG
70,30,1.5,1.0,3327573203601.4565,174509.21898312238,-2.0180136224725733,-48.46782632927421,0.5,20,106,MA_PPG,MA,PPG
50,30,1.0,1.0,2.5688663306736615e+20,349633246.1985446,-2.1633410078369777,-668.8052207808206,0.42857142857142855,28,107,MA_PPG,MA,PPG
70,30,1.0,1.0,-2.949365874126749e+16,,-2.184225451751193,-53.20238440659659,0.44,25,108,MA_PPG,MA,PPG
30,70,1.0,0.0,-109483633451210.56,,2.2547350143177862,-109483633451210.56,0.0,18,1,MA_LRCX,MA,LRCX
30,50,1.5,0.0,-7265043958515.804,,2.0937172276860694,-331078.65469595406,0.5625,16,2,MA_LRCX,MA,LRCX
30,70,1.5,0.0,10840133299438.992,286104.4436754959,2.079058979236052,0.0,1.0,13,3,MA_LRCX,MA,LRCX
30,50,1.0,0.0,332840354778977.75,1199706.9173518273,1.942382156704486,-344.80640236107877,0.7,20,4,MA_LRCX,MA,LRCX
30,70,1.5,0.5,15142725352.547228,18258.158696995513,1.9366315853154883,0.0,1.0,14,5,MA_LRCX,MA,LRCX
30,50,2.0,0.0,59085186787.18477,32283.275685308447,1.9181572689733184,0.0,1.0,11,6,MA_LRCX,MA,LRCX
30,50,1.5,0.5,84688077733.48357,37534.07011969615,1.8496154713826298,-2405887.45748267,0.35294117647058826,17,7,MA_LRCX,MA,LRCX
30,50,2.0,0.5,141964802.49903017,2584.4774370961413,1.8435095926572929,0.0,1.0,11,8,MA_LRCX,MA,LRCX
30,70,2.0,0.0,254195715.56712726,3298.4573132983733,1.6653075994653668,0.0,1.0,8,9,MA_LRCX,MA,LRCX
30,70,2.0,0.5,4224999.695805714,592.7476584520729,1.5416139500192785,0.0,1.0,8,10,MA_LRCX,MA,LRCX
30,50,2.5,0.0,198937.0918649453,164.22203929586038,1.3884332098578007,0.0,1.0,5,11,MA_LRCX,MA,LRCX
30,70,1.0,0.5,26707713.568603236,1283.7678966837022,1.3670160454113982,-4814.787135463013,0.42105263157894735,19,12,MA_LRCX,MA,LRCX
30,50,2.5,0.5,37394.769708548396,81.07384082531675,1.3247423642974157,0.0,1.0,5,13,MA_LRCX,MA,LRCX
30,70,2.5,0.0,28164.19827697205,71.89042455763183,1.2609263411011675,0.0,1.0,4,14,MA_LRCX,MA,LRCX
30,70,2.5,0.5,9523.052151417758,45.297047633468736,1.2546416091666917,0.0,1.0,4,15,MA_LRCX,MA,LRCX
30,30,2.0,0.0,24765449896716.08,404320.02489750535,1.2439573052862982,-1962980.3861307132,0.25,16,16,MA_LRCX,MA,LRCX
50,50,2.0,0.0,284153.2816828466,190.81526023600435,1.2254940752951624,-229.27939761458939,0.6,10,17,MA_LRCX,MA,LRCX
30,30,2.5,0.0,182800167.60664508,2873.099698960527,1.2081753026413389,-587.535062325787,0.6666666666666666,9,18,MA_LRCX,MA,LRCX
30,70,2.5,1.0,1265.246766693264,18.894297650038613,1.1551399797800297,0.0,1.0,4,19,MA_LRCX,MA,LRCX
50,70,2.0,0.5,5725702.662345074,673.3084399153904,1.123117432433153,-864.867291045619,0.5555555555555556,9,20,MA_LRCX,MA,LRCX
30,70,2.0,1.0,-122.42944378667379,,0.9783371406938212,-1.416934955261766,0.75,8,21,MA_LRCX,MA,LRCX
50,30,2.5,0.0,-617534.1363262653,,0.9770160272116153,-21.65236976773999,0.5454545454545454,11,22,MA_LRCX,MA,LRCX
50,50,2.0,0.5,-5728793.865606735,,0.9362544339974102,-160.57686819432203,0.6363636363636364,11,23,MA_LRCX,MA,LRCX
30,50,1.0,0.5,5880109602.96452,12287.81981325854,0.9314773556232677,-2397.89071648589,0.47619047619047616,21,24,MA_LRCX,MA,LRCX
30,50,2.5,1.0,-276.0725905808337,,0.8861539186153149,-276.0725905808337,0.0,5,25,MA_LRCX,MA,LRCX
30,70,1.5,1.0,32847.90854409588,76.73859268231672,0.881917511384734,-111.7952435140634,0.42857142857142855,14,26,MA_LRCX,MA,LRCX
50,70,1.5,0.0,-88632708.09892786,,0.8191110464775145,-10669447.69764142,0.18181818181818182,11,27,MA_LRCX,MA,LRCX
50,50,2.5,0.0,-13.012144205853343,,0.7811430938275906,-3.663519401098162,0.4,5,28,MA_LRCX,MA,LRCX
50,70,2.5,0.5,-271.21844132141325,,0.7789933995022353,-18.31949531360704,0.5,4,29,MA_LRCX,MA,LRCX
30,30,2.5,0.5,-101231840.10182844,,0.7596146116314992,-17484.662352951138,0.3333333333333333,9,30,MA_LRCX,MA,LRCX
30,50,2.0,1.0,-1329.582850293951,,0.7467008777500307,-47.9488989554194,0.2727272727272727,11,31,MA_LRCX,MA,LRCX
50,70,2.0,0.0,-3137023.377976908,,0.7167074799086878,-377630.1410548356,0.14285714285714285,7,32,MA_LRCX,MA,LRCX
50,70,2.5,0.0,-1737.0465020418178,,0.6266929793428712,-1737.0465020418178,0.0,4,33,MA_LRCX,MA,LRCX
50,70,1.5,0.5,-19825509.812099844,,0.6263526382812599,-63.190329446817685,0.6153846153846154,13,34,MA_LRCX,MA,LRCX
50,50,1.5,0.0,3507.718311296028,29.48004841941461,0.6253698329216882,-5.298667243762365,0.75,12,35,MA_LRCX,MA,LRCX
30,50,1.5,1.0,225571826.48307395,3137.51272667591,0.41198081881569587,-1221.1408192444871,0.4444444444444444,18,36,MA_LRCX,MA,LRCX
30,30,1.5,0.0,286238098988260.4,1126297.087143116,0.39010137845273835,-269.82561793414646,0.6363636363636364,22,37,MA_LRCX,MA,LRCX
30,30,2.0,0.5,820564622759.9425,97117.73747555554,0.3880244931003044,-464023.38299716247,0.25,16,38,MA_LRCX,MA,LRCX
50,50,2.5,0.5,6.283332885730713,1.296018673062409,0.32096519707170196,-33.68326647747796,0.5,6,39,MA_LRCX,MA,LRCX
50,50,1.5,0.5,-19299683.60746158,,0.2720236818115098,-5.164389719810833,0.7142857142857143,14,40,MA_LRCX,MA,LRCX
50,70,2.5,1.0,-3.545718404180105,,0.18944766104546168,-3.545718404180105,0.25,4,41,MA_LRCX,MA,LRCX
50,70,1.0,0.0,-48337.04276963348,,0.15517564910554593,-419.1753543687571,0.5,12,42,MA_LRCX,MA,LRCX
70,70,1.5,0.0,1797146.7116464847,414.143133427182,0.015715764670962366,-6158.394331340691,0.4444444444444444,9,43,MA_LRCX,MA,LRCX
50,70,2.0,1.0,12085.459116112437,50.15279697309012,-0.008436752847794403,-130.5142665744438,0.5555555555555556,9,44,MA_LRCX,MA,LRCX
50,30,2.5,0.5,971167.8084933469,319.85544958015424,-0.04926820631546774,-619.3101631167123,0.36363636363636365,11,45,MA_LRCX,MA,LRCX
70,70,2.0,0.0,33344.72882513422,77.22862034387974,-0.057705519549383646,-651.0969792804211,0.5,6,46,MA_LRCX,MA,LRCX
70,70,2.5,0.0,85.2017578883756,5.45975506632288,-0.12706748070575494,-108.64661640972817,0.5,4,47,MA_LRCX,MA,LRCX
30,30,1.0,0.0,912060366827495.8,1829511.8061697343,-0.13620114743322592,-18563.911937192635,0.44,25,48,MA_LRCX,MA,LRCX
50,30,2.0,0.0,5996470203.655494,12389.037198934288,-0.22450181676968625,-1223.6812277502122,0.4375,16,49,MA_LRCX,MA,LRCX
70,70,1.5,0.5,-2885364.281977987,,-0.23876585478914225,-4093.020494535159,0.2727272727272727,11,50,MA_LRCX,MA,LRCX
30,30,2.5,1.0,3617976.8801877056,555.4220517024726,-0.2554267518785187,-1045.1056946776714,0.4444444444444444,9,51,MA_LRCX,MA,LRCX
30,30,1.5,0.5,1.099611626009609e+16,5187251.527702257,-0.29233841000219457,-13479.59474732367,0.5652173913043478,23,52,MA_LRCX,MA,LRCX
70,50,1.5,0.0,-5105512.890631895,,-0.29771970546555493,-876.2269916964771,0.36363636363636365,11,53,MA_LRCX,MA,LRCX
70,70,1.0,0.0,20844.891453328753,63.263157164231686,-0.33483302760531386,-3.8036855510099485,0.8,10,54,MA_LRCX,MA,LRCX
70,50,2.5,0.0,-34331.59423234483,,-0.3768514644707664,-4458.040637010529,0.16666666666666666,6,55,MA_LRCX,MA,LRCX
70,70,2.5,0.5,2626.915213332907,26.0063079711118,-0.3991095036016385,-97.5198048164781,0.5,4,56,MA_LRCX,MA,LRCX
70,70,2.0,0.5,24366.086194560008,67.60193892230134,-0.4119986685709444,-410.5500716063499,0.5,6,57,MA_LRCX,MA,LRCX
70,50,2.0,0.0,-200784.88521386668,,-0.45006464071084196,-303.38429932788284,0.5,8,58,MA_LRCX,MA,LRCX
50,50,1.0,0.0,5596.677012421448,36.06239776412713,-0.477888214716074,-46.80539340963195,0.35714285714285715,14,59,MA_LRCX,MA,LRCX
70,50,1.5,0.5,30325468.679066338,1353.9380332615688,-0.48281248710636815,-126.57918208586122,0.6666666666666666,12,60,MA_LRCX,MA,LRCX
50,50,2.0,1.0,2825.4922622976064,26.842509836652354,-0.5673437284852613,-148.8882472701545,0.36363636363636365,11,61,MA_LRCX,MA,LRCX
70,50,2.5,0.5,-35350.62113771557,,-0.5706963563293985,-1962.5387577382862,0.16666666666666666,6,62,MA_LRCX,MA,LRCX
70,50,1.0,0.0,-3918744.1590164094,,-0.6007007427290078,-296.33513846357306,0.15384615384615385,13,63,MA_LRCX,MA,LRCX
70,30,2.0,0.0,-4192397.110820373,,-0.6474072276087932,-1654.9212377235829,0.38461538461538464,13,64,MA_LRCX,MA,LRCX
70,70,2.5,1.0,1180.032009293805,18.322487008502677,-0.6514305799743615,-50.681456771614066,0.5,4,65,MA_LRCX,MA,LRCX
50,30,1.5,0.0,-5651269576.627895,,-0.6527567199036224,-24.072228116936074,0.6111111111111112,18,66,MA_LRCX,MA,LRCX
50,30,1.0,0.0,-17427188056566.623,,-0.6721192511597041,-67.47429658600093,0.5652173913043478,23,67,MA_LRCX,MA,LRCX
70,70,1.0,0.5,319273.2420675845,200.40423668450748,-0.676282305607239,-13.289946913078838,0.6666666666666666,12,68,MA_LRCX,MA,LRCX
70,50,2.5,1.0,-70804.1527810575,,-0.6768081028262969,-1393.4089386342057,0.14285714285714285,7,69,MA_LRCX,MA,LRCX
50,70,1.0,0.5,225096.01066624225,172.99103144498457,-0.6903896317026048,-522.1348466062266,0.26666666666666666,15,70,MA_LRCX,MA,LRCX
50,50,1.0,0.5,69692342.18866238,1918.5248940585657,-0.6998948085279931,-1253.6841574338887,0.2777777777777778,18,71,MA_LRCX,MA,LRCX
70,70,1.5,1.0,-1708712.2767818829,,-0.7083391537342256,-120.18515426629942,0.6153846153846154,13,72,MA_LRCX,MA,LRCX
70,50,2.0,0.5,129151.11325468472,136.8893954325126,-0.7282626749882092,-21.956535288935793,0.75,8,73,MA_LRCX,MA,LRCX
70,30,1.5,0.0,2536306799.0757656,8641.56407684151,-0.7313512813663893,-75.78018679303646,0.47058823529411764,17,74,MA_LRCX,MA,LRCX
50,30,2.5,1.0,-49559.34713538907,,-0.7451746528112019,-46.36518524075749,0.18181818181818182,11,75,MA_LRCX,MA,LRCX
50,50,2.5,1.0,-201.60178570088544,,-0.7704215876460005,-5.62534739444702,0.5,6,76,MA_LRCX,MA,LRCX
30,30,1.0,0.5,-3.564661856778189e+16,,-0.7715320011041934,-646.4486983208756,0.4642857142857143,28,77,MA_LRCX,MA,LRCX
70,70,2.0,1.0,-63.808232105776405,,-0.8128200228284889,-14.538510318773533,0.3333333333333333,6,78,MA_LRCX,MA,LRCX
30,50,1.0,1.0,76852086368113.23,649530.2411755819,-0.855207692970963,-25.044504821679816,0.6,25,79,MA_LRCX,MA,LRCX
70,50,1.0,0.5,51097678.45924732,1684.6701097127257,-0.8763688926447941,-12.628531446355517,0.6666666666666666,15,80,MA_LRCX,MA,LRCX
70,30,2.5,0.0,2286.9374387136195,24.484665898140996,-0.8987618519834984,-74.51318260224085,0.42857142857142855,7,81,MA_LRCX,MA,LRCX
50,70,1.5,1.0,-275989.2387312576,,-0.9309425916633088,-9.276279783949647,0.6153846153846154,13,82,MA_LRCX,MA,LRCX
50,30,2.0,0.5,34378261952.325806,25734.786993960417,-0.9849241723728553,-335.43788848725495,0.4117647058823529,17,83,MA_LRCX,MA,LRCX
70,30,2.0,0.5,-1594634.606870515,,-0.9862799379616928,-670.2241331654964,0.35714285714285715,14,84,MA_LRCX,MA,LRCX
70,30,1.0,0.0,-220900773.71166036,,-0.9864452517932313,-120.18515426629943,0.4444444444444444,18,85,MA_LRCX,MA,LRCX
70,50,1.5,1.0,924013.2688510218,313.2395483100717,-0.997446538733626,-49.70223861714253,0.375,16,86,MA_LRCX,MA,LRCX
30,30,2.0,1.0,-13648393391.648117,,-1.0060013048376497,-18.02747999360184,0.625,16,87,MA_LRCX,MA,LRCX
70,30,1.5,0.5,262134085.84659132,3341.2050600888356,-1.0537794244064442,-39.28542379316782,0.5,20,88,MA_LRCX,MA,LRCX
70,50,2.0,1.0,816.5825233094448,15.565298807499602,-1.0699905026052956,-5.837403234533652,0.5,10,89,MA_LRCX,MA,LRCX
70,30,2.5,0.5,-7195.360844812839,,-1.1294083442455274,-66.49114508285598,0.375,8,90,MA_LRCX,MA,LRCX
30,70,1.0,1.0,530976233.35979515,4490.144325302658,-1.1388095324994332,-25.044504821679816,0.5238095238095238,21,91,MA_LRCX,MA,LRCX
50,50,1.5,1.0,1238078.0794510848,354.1835244490101,-1.1795099694604385,-322.2515073153034,0.21428571428571427,14,92,MA_LRCX,MA,LRCX
70,70,1.0,1.0,-1548866.1964165736,,-1.2017925350047711,-33.996403831535936,0.4117647058823529,17,93,MA_LRCX,MA,LRCX
70,30,2.0,1.0,15541345.197426306,1023.2137250519165,-1.2406519460904515,-319.8891296982921,0.5,16,94,MA_LRCX,MA,LRCX
70,30,2.5,1.0,-59383.69402616523,,-1.2828464266377468,-11.79827608031654,0.4444444444444444,9,95,MA_LRCX,MA,LRCX
70,30,1.0,0.5,2588086523.96575,8714.989601658788,-1.2958478876170438,-133.26048852704267,0.5416666666666666,24,96,MA_LRCX,MA,LRCX
70,30,1.5,1.0,-259863022.86349297,,-1.3469808166518207,-108.57333504558032,0.44,25,97,MA_LRCX,MA,LRCX
50,30,1.5,0.5,-30909845.388048768,,-1.348849821357779,-15.775580001691774,0.631578947368421,19,98,MA_LRCX,MA,LRCX
50,30,1.0,0.5,2233718859507.4614,147692.2924331512,-1.4531596894627572,-77.89809708217828,0.5833333333333334,24,99,MA_LRCX,MA,LRCX
70,50,1.0,1.0,-39150856.82707412,,-1.4745102833553552,-43.165670800162054,0.4090909090909091,22,100,MA_LRCX,MA,LRCX
30,30,1.5,1.0,-8863752211713.158,,-1.5232576317952664,-130.18579951754222,0.5384615384615384,26,101,MA_LRCX,MA,LRCX
50,30,2.0,1.0,16846423.413095683,1058.37507508973,-1.541261149648822,-79.32777268458251,0.47058823529411764,17,102,MA_LRCX,MA,LRCX
50,50,1.0,1.0,-69673.1077589804,,-1.5428803871087933,-16.89638524790321,0.43478260869565216,23,103,MA_LRCX,MA,LRCX
70,30,1.0,1.0,133333256083.23833,45388.03962526483,-1.559871331223446,-151.0076946069168,0.4444444444444444,36,104,MA_LRCX,MA,LRCX
50,70,1.0,1.0,-904396.9866816641,,-1.6423210678577853,-17.155910786493678,0.5,20,105,MA_LRCX,MA,LRCX
50,30,1.0,1.0,-12873220097912.11,,-1.8573487046873185,-76.38575770824951,0.4642857142857143,28,106,MA_LRCX,MA,LRCX
50,30,1.5,1.0,-9065577.83563813,,-1.8872526735840338,-15.683336094772859,0.5263157894736842,19,107,MA_LRCX,MA,LRCX
30,30,1.0,1.0,1.0574430330337979e+17,13379291.686518786,-1.9051662310346995,-422.8875714064996,0.42424242424242425,33,108,MA_LRCX,MA,LRCX
30,70,1.0,0.0,1.3170441679433347e+18,38454659.30916248,1.8472876980227442,-1166952.037954658,0.5263157894736842,19,1,TMO_AMD,TMO,AMD
30,50,1.5,0.0,-10161790096.580652,,1.7402301752027571,-82135285.65026037,0.2857142857142857,14,2,TMO_AMD,TMO,AMD
30,70,2.0,0.0,5078052048.681729,11556.129214936658,1.691798408427183,0.0,1.0,9,3,TMO_AMD,TMO,AMD
50,50,2.5,0.0,94421498.12410529,2178.725317226647,1.6717308977722742,-0.2905395318984091,0.8888888888888888,9,4,TMO_AMD,TMO,AMD
30,50,2.0,0.0,-15874048728.762577,,1.6241882087063957,-2151703358.0824156,0.09090909090909091,11,5,TMO_AMD,TMO,AMD
30,50,1.0,0.0,-6394906081414924.0,,1.6076104497697137,-8679383465.210184,0.4,20,6,TMO_AMD,TMO,AMD
70,70,2.0,0.0,-14934001.122864483,,1.5591647510320383,-3918.1610949915066,0.4444444444444444,9,7,TMO_AMD,TMO,AMD
30,50,2.5,0.0,54061592.38707947,1724.9302320619527,1.5402698266889858,-0.5327832806392905,0.875,8,8,TMO_AMD,TMO,AMD
30,70,2.5,0.0,514335096.6359807,4430.677621064543,1.5253142532019213,0.0,1.0,7,9,TMO_AMD,TMO,AMD
30,70,2.5,1.0,9924207.736756273,847.8861392910734,1.5218934412467817,0.0,1.0,7,10,TMO_AMD,TMO,AMD
30,70,2.5,0.5,8601122.551608939,798.5342171064331,1.4373355454759646,-0.1035574461993121,0.8571428571428571,7,11,TMO_AMD,TMO,AMD
30,70,1.5,0.0,-523735197.9037929,,1.3978059979491047,-830.5783067494984,0.7,10,12,TMO_AMD,TMO,AMD
30,70,2.0,0.5,3912299.6408872437,573.9403514172236,1.374423236738606,-0.10355744619931216,0.8888888888888888,9,13,TMO_AMD,TMO,AMD
30,50,2.5,0.5,18201798.86122034,1093.2527040809962,1.3588740889311617,-16055483.546968242,0.125,8,14,TMO_AMD,TMO,AMD
50,50,2.0,0.0,30358416.5759392,1354.5540698912973,1.3506774028825868,-179.9585861456222,0.6,10,15,TMO_AMD,TMO,AMD
50,70,2.5,0.0,438194.34829902777,228.94732719240847,1.3371391159366415,0.0,1.0,6,16,TMO_AMD,TMO,AMD
50,50,2.5,0.5,30607420.410212632,1359.1972498947314,1.33476828972004,-5322.104756301309,0.5555555555555556,9,17,TMO_AMD,TMO,AMD
50,70,2.0,0.0,40287654.0389998,1525.020500071657,1.310815025023787,-16.359996540151922,0.7777777777777778,9,18,TMO_AMD,TMO,AMD
30,50,1.5,0.5,-22183578389.25954,,1.2773648162075018,-28999802.720042363,0.26666666666666666,15,19,TMO_AMD,TMO,AMD
50,70,2.5,0.5,52145.21559428728,93.33034067936265,1.2744788274159855,-0.2905395318984092,0.8333333333333334,6,20,TMO_AMD,TMO,AMD
50,70,1.5,0.0,105722021183.18504,41186.64260712108,1.2711879569742661,-399.1366875825954,0.75,12,21,TMO_AMD,TMO,AMD
30,50,2.5,1.0,-302464.9268712356,,1.2275353358880785,-3.9000961628491835,0.75,8,22,TMO_AMD,TMO,AMD
30,50,2.0,0.5,-2733817785.296987,,1.185663579833833,-9388144.469955102,0.2727272727272727,11,23,TMO_AMD,TMO,AMD
70,70,2.0,0.5,-14120.100622585143,,1.1610083381950114,-798.5690775663929,0.5555555555555556,9,24,TMO_AMD,TMO,AMD
50,70,2.0,0.5,-24800467.923403867,,1.118186913081995,-584.5378478675855,0.5,10,25,TMO_AMD,TMO,AMD
50,70,1.0,0.0,-14140799272.47757,,1.059461766463737,-12.869859564374064,0.7333333333333333,15,26,TMO_AMD,TMO,AMD
70,70,2.5,0.0,699.7629277652522,14.529923105850152,1.0358121158725329,0.0,1.0,3,27,TMO_AMD,TMO,AMD
50,30,2.5,0.0,-2001652181.0126271,,1.0159790287549435,-4802321.810230239,0.3333333333333333,12,28,TMO_AMD,TMO,AMD
30,70,2.0,1.0,124819878.47093804,2448.8643535838432,1.0100548750415532,-15.623062704016908,0.8,10,29,TMO_AMD,TMO,AMD
70,70,2.5,0.5,143.67197690567966,7.023187928001642,0.9420620304592603,0.0,1.0,3,30,TMO_AMD,TMO,AMD
70,50,2.5,0.0,558942.7951497406,253.6097527161116,0.8732563587179268,-522.0420890881942,0.5714285714285714,7,31,TMO_AMD,TMO,AMD
50,70,1.5,0.5,-2491522699.2079954,,0.8335505106722009,-146.59449949315206,0.46153846153846156,13,32,TMO_AMD,TMO,AMD
70,70,2.5,1.0,-10.729699164827784,,0.8244826209772198,-1.1669347050385623,0.6666666666666666,3,33,TMO_AMD,TMO,AMD
30,70,1.0,0.5,-6078645826002504.0,,0.8019474209344126,-12795.454590212492,0.5,20,34,TMO_AMD,TMO,AMD
50,50,1.0,0.0,-45486639095272.95,,0.7298131093290038,-3022.62883935222,0.5789473684210527,19,35,TMO_AMD,TMO,AMD
30,50,2.0,1.0,3640093880.9418883,10052.70639878095,0.7091948910276183,-11400.041161049676,0.3333333333333333,12,36,TMO_AMD,TMO,AMD
70,70,1.0,0.0,6533883780.063507,12842.29334944313,0.6233157775494645,-84.51076021932897,0.7857142857142857,14,37,TMO_AMD,TMO,AMD
50,50,1.5,0.0,1442210672296.866,122976.58763263003,0.615701829088033,-141624.47046898797,0.4666666666666667,15,38,TMO_AMD,TMO,AMD
30,50,1.0,0.5,64205057619010.695,602437.4814524379,0.5015773311624491,-199134.89410627176,0.47619047619047616,21,39,TMO_AMD,TMO,AMD
30,50,1.5,1.0,4342276304201.8765,195076.55629047638,0.489520540193863,-799.4735174485809,0.47058823529411764,17,40,TMO_AMD,TMO,AMD
50,50,2.5,1.0,-5227197.082454147,,0.48882861976442166,-7674.881795607242,0.4444444444444444,9,41,TMO_AMD,TMO,AMD
50,50,2.0,0.5,-23394806.458947666,,0.4846983960576751,-1558.9841387590682,0.4,10,42,TMO_AMD,TMO,AMD
50,70,2.5,1.0,-2496.2989205124063,,0.4747351716228691,-84.29445638287966,0.3333333333333333,6,43,TMO_AMD,TMO,AMD
70,50,2.5,0.5,224763.1419910164,172.88328054377772,0.4733343155303827,-374.96826267857625,0.5714285714285714,7,44,TMO_AMD,TMO,AMD
70,50,1.0,0.0,-5388055038250.935,,0.39873118195640256,-773.9725212590799,0.6875,16,45,TMO_AMD,TMO,AMD
50,30,2.5,0.5,473559736.7259948,4280.06902221115,0.35602047460936953,-108955.87918055021,0.4166666666666667,12,46,TMO_AMD,TMO,AMD
70,50,2.0,0.0,-2130788.7265939396,,0.3442068945809343,-6.642457490345032,0.7777777777777778,9,47,TMO_AMD,TMO,AMD
70,70,2.0,1.0,-534832.6388277891,,0.3428972897544412,-107.00931225428289,0.6666666666666666,9,48,TMO_AMD,TMO,AMD
70,50,2.5,1.0,1066616.0004409146,332.6970719831157,0.31304293364565117,-372.12871581696254,0.625,8,49,TMO_AMD,TMO,AMD
50,70,1.0,0.5,-396199554197.80493,,0.2823011868509656,-196.75775084152096,0.5,16,50,TMO_AMD,TMO,AMD
30,70,1.5,0.5,63684220.404764235,1847.4343371815899,0.2799277317653121,-198.0755705607857,0.5,10,51,TMO_AMD,TMO,AMD
50,30,2.0,0.0,-57087780385835.34,,0.279420013345355,-265432.6485151317,0.4117647058823529,17,52,TMO_AMD,TMO,AMD
70,70,1.5,0.0,2289772.0764697674,458.4504674537128,0.2190670324607934,-103.81062112150998,0.7777777777777778,9,53,TMO_AMD,TMO,AMD
30,30,2.5,0.0,-4038713988.024661,,0.19333263574555845,-3516999.812358497,0.1,10,54,TMO_AMD,TMO,AMD
30,30,2.5,0.5,944187417.3021789,5713.800982643552,0.135540976926752,-36.08506451125888,0.8181818181818182,11,55,TMO_AMD,TMO,AMD
50,70,2.0,1.0,-2913175.223066021,,0.11077129058486913,-62.71331361472324,0.4,10,56,TMO_AMD,TMO,AMD
70,50,1.5,0.0,-64762649.55015111,,0.03438624205608404,-150.72019390467486,0.6363636363636364,11,57,TMO_AMD,TMO,AMD
70,70,1.0,0.5,-185790920111.1513,,-0.005673515584060309,-188.8974083820418,0.6875,16,58,TMO_AMD,TMO,AMD
30,30,1.5,0.0,3258525449900663.0,3117616.2321389173,-0.024689539546164395,-1228.8143111435663,0.45454545454545453,22,59,TMO_AMD,TMO,AMD
30,30,2.0,0.0,-2554817535.404291,,-0.12228433098174037,-1588.0826218712382,0.5,16,60,TMO_AMD,TMO,AMD
50,30,1.5,0.0,-134589634774648.16,,-0.1375508116273725,-82339.4651974977,0.5263157894736842,19,61,TMO_AMD,TMO,AMD
50,50,1.5,0.5,-307113622131.1418,,-0.14582337716795096,-24657.85218795477,0.4375,16,62,TMO_AMD,TMO,AMD
30,30,1.0,0.0,1.4413901796025327e+21,719721328.3818228,-0.2264635901436438,-2729.8304518014497,0.48,25,63,TMO_AMD,TMO,AMD
30,70,1.5,1.0,17917185.579421576,1086.057411057905,-0.23957721552780445,-60.816954008511274,0.5833333333333334,12,64,TMO_AMD,TMO,AMD
30,30,2.0,0.5,-102510928982277.2,,-0.27817315348367067,-58.29976945018275,0.6666666666666666,18,65,TMO_AMD,TMO,AMD
50,70,1.5,1.0,-57843331248.74144,,-0.3040643174412801,-1864.7369334469574,0.3076923076923077,13,66,TMO_AMD,TMO,AMD
50,50,1.0,0.5,-262970041616112.2,,-0.3089696566559563,-2009.5451885838438,0.6,20,67,TMO_AMD,TMO,AMD
30,70,1.0,1.0,-199409287956386.38,,-0.3346170445054248,-1105.758729583137,0.5172413793103449,29,68,TMO_AMD,TMO,AMD
70,50,2.0,0.5,236063.8756108635,176.49083128276445,-0.3352400695316996,-7.589865031385785,0.6666666666666666,9,69,TMO_AMD,TMO,AMD
50,30,1.0,0.0,9937637410942496.0,4972067.820155739,-0.3631715311375822,-169.7109234083188,0.5652173913043478,23,70,TMO_AMD,TMO,AMD
70,50,1.0,0.5,-487692359852.17706,,-0.37992372342239034,-968.3809486446386,0.6666666666666666,18,71,TMO_AMD,TMO,AMD
70,70,1.5,0.5,-56520.23760504473,,-0.39025556559220553,-87.91144092353711,0.5555555555555556,9,72,TMO_AMD,TMO,AMD
